Price,Levy,Manufacturer,Model,ProdYear,Category,LeatherInterior,FuelType,EngineVolume,Mileage,Cylinders,GearBoxType,DriveWheels,Doors,Wheel,Color,Airbags
13962,707,HYUNDAI,Santa FE,2011,Jeep,Yes,Diesel,2,240250,4,Automatic,Front,4,Left,Silver,4
61471,784,HONDA,Civic,2017,Hatchback,Yes,Petrol,1.5,41018,4,Automatic,Front,4,Left,White,4
17844,503,TOYOTA,Aqua,2012,Hatchback,Yes,Petrol,1.5,112000,4,Automatic,Front,4,Left,Red,4
7527,1236,HONDA,FIT,2011,Sedan,No,Hybrid,1.3,122233,4,Variator,Front,4,Right,Blue,0
1098,394,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,398069,4,Automatic,Front,4,Left,Black,12
43905,919,MERCEDES-BENZ,ML 350,2012,Jeep,Yes,Diesel,3,179520,6,Automatic,4x4,4,Left,Blue,8
20244,639,SSANGYONG,Korando,2014,Jeep,Yes,Diesel,2,42202,4,Automatic,Front,4,Left,Grey,4
9408,777,FORD,Transit Connect ბენზინი,2014,Goods wagon,No,Petrol,2.5,200968,4,Tiptronic,Front,4,Left,White,4
10958,586,CHEVROLET,Cruze,2012,Sedan,Yes,Petrol,1.8,156779,4,Automatic,Front,4,Left,Black,4
470,831,HYUNDAI,Sonata,2011,Jeep,Yes,Hybrid,2.4,278989,4,Automatic,Front,4,Left,Blue,0
21181,707,HYUNDAI,Tucson,2011,Jeep,Yes,Diesel,2,114000,4,Automatic,Front,4,Left,Grey,4
39829,1811,LEXUS,GX 460,2010,Jeep,Yes,Petrol,4.6,155821,8,Automatic,4x4,4,Left,Black,0
15994,0,HONDA,Cr-v,2005,Jeep,No,Petrol,2.4,125000,4,Manual,4x4,4,Left,Black,6
14269,586,TOYOTA,Prius,2012,Hatchback,No,Hybrid,1.8,233562,4,Automatic,Front,4,Left,Silver,8
3763,640,FORD,Fusion,2013,Sedan,Yes,Hybrid,2,320554,4,Automatic,Front,4,Left,White,0
3000,0,VOLKSWAGEN,Golf,1999,Hatchback,No,Petrol,1.4,217000,4,Manual,Front,4,Left,Blue,2
31581,777,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,96893,4,Automatic,Front,4,Left,Silver,4
23207,0,TOYOTA,Prius,2013,Hatchback,No,Hybrid,1.8,72000,4,Automatic,Front,4,Left,White,12
6500,0,MERCEDES-BENZ,C 180,1996,Sedan,No,Petrol,1.8,230000,4,Manual,Rear,4,Left,Red,2
131308,1968,HYUNDAI,Santa FE,2019,Jeep,Yes,Petrol,3.8,21281,4,Automatic,Front,4,Left,White,4
470,645,TOYOTA,Prius,2011,Sedan,Yes,Hybrid,1.8,353606,4,Automatic,Front,4,Left,Grey,12
470,862,FORD,Escape,2011,Jeep,Yes,Hybrid,2.5,109781,4,Automatic,4x4,4,Left,White,12
9095,0,BMW,328,2002,Sedan,No,Petrol,2.8,55556665,6,Manual,Rear,4,Left,Silver,6
16935,1481,BMW,X5,2017,Jeep,Yes,Petrol,3,81658,6,Automatic,4x4,4,Left,White,12
3136,259,CHEVROLET,Volt,2014,Hatchback,Yes,Hybrid,1.4,112123,4,Automatic,Front,4,Left,Silver,12
15681,1811,LEXUS,GX 460,2010,Jeep,Yes,Petrol,4.6,275240,8,Automatic,4x4,4,Left,Silver,0
20636,640,HYUNDAI,Tucson,2013,Jeep,Yes,Diesel,2,64259,4,Automatic,Front,4,Left,Grey,4
25402,751,KIA,Sorento,2013,Jeep,No,Petrol,2.4,208077,4,Automatic,Front,4,Left,Silver,7
19914,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,410884,4,Automatic,Front,4,Left,White,4
21953,891,HYUNDAI,Elantra limited,2016,Sedan,Yes,Petrol,2,17600,4,Tiptronic,Front,4,Left,Black,6
18817,1888,MERCEDES-BENZ,Sprinter MAX,2007,Microbus,No,Diesel,3.0 Turbo,0,6,Tiptronic,Rear,4,Left,White,6
10976,0,TOYOTA,Vitz,2007,Sedan,No,Petrol,1.3,83000,4,Automatic,Front,4,Right,Silver,4
16621,1172,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,3.5,119379,6,Automatic,4x4,4,Left,Silver,12
14740,586,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.8,87000,4,Automatic,Front,4,Left,Silver,8
17876,0,TOYOTA,Camry S,2007,Sedan,No,LPG,2.4,167421,4,Automatic,Front,4,Left,Silver,6
47,1017,MERCEDES-BENZ,GLA 250,2017,Jeep,Yes,Petrol,2,43651,4,Automatic,Front,4,Left,Silver,0
11604,0,NISSAN,X-Trail,2002,Jeep,No,Petrol,2,135000,4,Automatic,4x4,4,Left,Golden,2
10036,0,OPEL,Astra,2001,Hatchback,No,Petrol,1.6,147000,4,Manual,Front,4,Left,Silver,4
10506,649,HONDA,FIT SPORT,2010,Hatchback,No,Petrol,1.5,164800,4,Automatic,Front,4,Left,Silver,8
9346,761,TOYOTA,Prius,2010,Hatchback,Yes,Hybrid,1.8,226000,4,Automatic,Front,4,Left,Blue,8
7213,1172,TOYOTA,Sienna,2011,Sedan,Yes,Petrol,3.5,210538,6,Automatic,Front,4,Left,White,12
40092,730,SSANGYONG,Actyon,2016,Jeep,Yes,Diesel,1.6,82658,4,Automatic,Front,4,Left,Blue,4
25089,0,CHEVROLET,Captiva,2014,Jeep,Yes,Petrol,3,103000,6,Automatic,4x4,4,Left,Silver,6
5331,0,BMW,325,1995,Sedan,Yes,Petrol,2.5,300000,6,Manual,Rear,4,Left,Black,9
5645,0,BMW,330,2010,Coupe,Yes,Petrol,3.0 Turbo,178000,6,Tiptronic,Rear,2,Left,Black,6
14113,650,CHEVROLET,Cruze LT,2016,Sedan,No,Petrol,1.4 Turbo,79000,4,Tiptronic,Front,4,Left,White,12
51526,1017,HYUNDAI,Santa FE,2017,Jeep,Yes,Diesel,2,119986,4,Automatic,Front,4,Left,Blue,4
22266,0,TOYOTA,Prius,2012,Hatchback,No,Hybrid,1.8,59000,4,Variator,Front,4,Left,Black,12
9095,475,CHEVROLET,Volt,2012,Sedan,Yes,Plug-in Hybrid,1.4,107169,4,Automatic,Front,4,Left,Black,8
627,1308,BMW,X6,2012,Jeep,Yes,Petrol,4.4,0,8,Automatic,4x4,4,Left,White,12
862,447,HONDA,Insight,2013,Hatchback,Yes,Hybrid,1.3,143597,4,Automatic,Front,4,Left,Silver,0
941,1055,LEXUS,RX 450,2013,Jeep,Yes,Hybrid,3.5,361603,6,Automatic,Front,4,Left,Black,12
5331,1288,CHEVROLET,Captiva,2007,Jeep,Yes,Diesel,2,50412,4,Automatic,Front,4,Left,White,4
6272,0,HONDA,Civic,1995,Hatchback,No,Petrol,1.5,272000,4,Manual,Front,2,Left,Red,2
9656,308,HONDA,FIT,2015,Hatchback,Yes,Hybrid,1.5,152203,4,Automatic,Front,4,Left,Silver,4
392,1058,MERCEDES-BENZ,ML 350,2012,Jeep,Yes,Petrol,3.5,138766,6,Automatic,4x4,4,Left,Silver,12
4547,0,OPEL,Vectra B,1996,Sedan,No,CNG,1.8,0,4,Manual,Front,4,Left,Blue,2
1568,1493,MERCEDES-BENZ,E 350,2016,Sedan,Yes,Diesel,3.5,77205,6,Automatic,Rear,4,Left,Grey,12
392,1017,MERCEDES-BENZ,E 300,2017,Sedan,Yes,Petrol,2,1600,4,Automatic,Rear,4,Left,Black,12
1700,0,RENAULT,Laguna,1996,Universal,No,Petrol,1.6,10000,4,Manual,Front,4,Left,Blue,2
941,1053,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Petrol,3.5,99562,6,Automatic,4x4,4,Left,Black,12
5209,419,NISSAN,March,2013,Hatchback,Yes,Petrol,1.2,86146,4,Automatic,Front,4,Left,Black,4
14113,761,TOYOTA,Prius,2010,Sedan,No,Hybrid,1.8,277000,4,Automatic,Front,4,Left,White,10
12544,749,HYUNDAI,Sonata,2014,Sedan,Yes,Petrol,2.4,89000,4,Tiptronic,Front,4,Left,White,0
12231,862,TOYOTA,Camry,2011,Sedan,No,Hybrid,2.5,123345,4,Tiptronic,Front,4,Left,Grey,12
549,1058,TOYOTA,Highlander,2012,Jeep,Yes,Hybrid,3.5,0,6,Automatic,4x4,4,Left,Grey,12
70562,0,BMW,X5 3.5,2014,Jeep,Yes,Petrol,3.0 Turbo,196000,6,Tiptronic,4x4,4,Left,Black,12
14113,0,TOYOTA,Ipsum S,2004,Minivan,No,LPG,2.4,177000,4,Automatic,Front,4,Right,Silver,4
20789,836,HYUNDAI,Santa FE,2010,Jeep,Yes,Diesel,2,208130,4,Automatic,Front,4,Left,Silver,4
10349,1273,ACURA,TLX,2015,Sedan,Yes,Petrol,3.5,70562,6,Automatic,4x4,4,Left,White,12
14113,0,MINI,Cooper S Cabrio R56,2010,Coupe,No,Petrol,1.6 Turbo,101000,4,Manual,Front,2,Left,White,8
5175,0,HONDA,Cr-v,1996,Jeep,No,CNG,2,240000,4,Automatic,Front,4,Right,Carnelian red,4
1254,585,HYUNDAI,Elantra,2013,Hatchback,Yes,Petrol,1.8,93650,4,Automatic,Front,4,Left,Blue,12
549,528,FORD,Fiesta,2014,Sedan,Yes,Petrol,1.6,126715,4,Automatic,Front,4,Left,White,12
18503,0,TOYOTA,Camry,2013,Sedan,No,Hybrid,2.5,220000,4,Variator,Front,4,Left,White,10
26657,919,MERCEDES-BENZ,ML 350,2012,Jeep,Yes,Diesel,3,271701,6,Automatic,4x4,4,Left,White,12
20500,0,TOYOTA,Camry,2013,Sedan,Yes,Petrol,2.5,152000,4,Tiptronic,Front,4,Left,Black,8
52059,1363,LEXUS,GX 460,2012,Jeep,Yes,Petrol,4.6,229334,8,Automatic,4x4,4,Left,Black,0
19281,986,JEEP,Compass,2010,Jeep,Yes,Petrol,2.4,140000,4,Automatic,Front,4,Left,Green,4
627,1356,LEXUS,LS 460,2014,Sedan,Yes,Petrol,4.6,208267,8,Automatic,Rear,4,Left,Silver,12
18503,586,TOYOTA,Prius,2012,Hatchback,No,Hybrid,1.8,160000,4,Variator,Front,4,Left,Grey,16
3136,765,MAZDA,Mx-5,2015,Sedan,Yes,Petrol,2,82654,4,Automatic,Rear,4,Left,Grey,12
32412,777,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,131957,4,Automatic,Front,4,Left,White,4
16621,629,HYUNDAI,Elantra,2015,Sedan,Yes,Petrol,1.6,135378,4,Automatic,Front,4,Left,White,4
22577,0,VOLKSWAGEN,Crafter,2007,Goods wagon,No,Diesel,2.5 Turbo,228000,4,Manual,Rear,4,Left,White,2
42692,730,SSANGYONG,Actyon,2016,Jeep,Yes,Petrol,1.6,36000,4,Automatic,Front,4,Left,Blue,4
25716,0,TOYOTA,Prius plugin,2012,Hatchback,No,Plug-in Hybrid,1.8,75000,12,Automatic,Front,4,Left,Silver,10
392,1017,MERCEDES-BENZ,A 140,2017,Jeep,Yes,Petrol,2,38918,4,Automatic,4x4,4,Left,White,12
9095,2736,DAIHATSU,Terios,2017,Sedan,Yes,Petrol,5.7,55765,8,Automatic,Rear,4,Left,White,12
3450,481,BMW,114,2017,Sedan,Yes,Hybrid,2,0,4,Automatic,Rear,4,Left,Black,12
7213,1024,TOYOTA,RAV 4,2010,Jeep,Yes,Petrol,2.5,108456,4,Automatic,4x4,4,Left,Silver,12
11604,639,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2,312690,4,Automatic,Front,4,Left,Silver,4
282,1079,HYUNDAI,Elantra,2018,Sedan,Yes,Petrol,2,17254,4,Automatic,Front,4,Left,Grey,12
2979,1079,HYUNDAI,Elantra,2018,Sedan,Yes,Petrol,2,63195,4,Automatic,Front,4,Left,Black,12
15681,1103,KIA,Cadenza,2015,Sedan,Yes,Petrol,3,53772,4,Automatic,Front,4,Left,Silver,4
12544,557,FORD,Fiesta,2013,Hatchback,Yes,Petrol,1.7,72000,4,Automatic,Front,4,Left,Black,0
52853,891,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2,89454,4,Automatic,Front,4,Left,Black,4
18189,779,TOYOTA,Camry,2013,Sedan,Yes,Petrol,2.5,90000,4,Tiptronic,Front,4,Left,Grey,12
33556,2195,BMW,X5,2009,Jeep,Yes,Petrol,4.8,85000,6,Tiptronic,4x4,4,Left,Black,5
9408,0,MERCEDES-BENZ,E 320,1998,Sedan,Yes,CNG,3.2,230000,6,Automatic,Rear,4,Left,Black,6
20385,0,HYUNDAI,Sonata 2.0t,2012,Sedan,Yes,Petrol,2.0 Turbo,203200,4,Tiptronic,Front,4,Left,Black,8
34635,1077,HONDA,Civic,2019,Sedan,Yes,Petrol,2,2927,4,Automatic,Front,4,Left,Grey,4
17942,640,CHEVROLET,Orlando,2013,Jeep,Yes,Diesel,2,143743,4,Automatic,Front,4,Left,White,4
12074,585,HYUNDAI,Elantra,2013,Sedan,No,Petrol,1.8,80699,4,Automatic,Front,4,Left,Black,0
14269,761,TOYOTA,Prius,2010,Hatchback,No,Hybrid,1.8,208000,4,Automatic,Front,4,Left,Blue,8
78403,0,LAND ROVER,Defender 90 Cabrio,2011,Jeep,No,Diesel,2.4 Turbo,60000,4,Manual,4x4,2,Left,White,0
19757,0,VOLKSWAGEN,Jetta,2012,Sedan,Yes,Petrol,2.5,120800,5,Tiptronic,Front,4,Left,Silver,6
392,779,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,124184,4,Automatic,Front,4,Left,Silver,12
52687,0,JEEP,Wrangler,2010,Jeep,No,Petrol,3.8,103000,6,Manual,4x4,4,Left,Black,8
706,1055,MERCEDES-BENZ,ML 350,2013,Jeep,Yes,Petrol,3.5,127416,6,Automatic,4x4,4,Left,White,12
8781,0,HONDA,FIT,2005,Hatchback,Yes,Petrol,1.5,170000,4,Variator,Front,4,Right,Beige,6
7056,481,FORD,Fusion,2017,Sedan,Yes,Hybrid,2,112862,4,Automatic,Front,4,Left,Blue,12
41578,730,SSANGYONG,Actyon,2016,Jeep,Yes,Diesel,1.6,92888,4,Automatic,Front,4,Left,Black,4
10036,1024,HYUNDAI,H1,2010,Minivan,Yes,Diesel,2.5,60517,4,Automatic,Front,4,Left,Yellow,4
10663,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,333804,4,Automatic,Front,4,Left,Silver,4
12256,761,CHEVROLET,Lacetti,2010,Sedan,Yes,Petrol,1.8,176682,4,Automatic,Front,4,Left,Black,4
8000,0,MITSUBISHI,Colt,2006,Hatchback,No,Petrol,1.5 Turbo,169969,4,Automatic,Front,4,Right,Silver,2
314,753,HYUNDAI,Tucson,2012,Jeep,Yes,Petrol,2.4,177080,4,Automatic,Front,4,Left,Silver,0
11604,0,FORD,Focus,2013,Sedan,Yes,Petrol,2,1000,4,Tiptronic,Front,4,Left,White,6
14000,0,DODGE,Challenger,2010,Coupe,No,Petrol,5.7,0,8,Manual,4x4,2,Left,Black,8
40076,891,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2,150415,4,Automatic,Front,4,Left,White,4
7840,843,TOYOTA,Prius C,2008,Hatchback,No,Petrol,1.5,180000,4,Variator,Front,5,Left,Blue,8
157,831,HYUNDAI,Sonata,2011,Sedan,Yes,Hybrid,2.4,0,4,Automatic,Front,4,Left,Silver,0
17249,473,CHEVROLET,Cruze,2014,Sedan,Yes,Petrol,1.4 Turbo,147718,4,Automatic,Front,4,Left,White,12
21639,0,MERCEDES-BENZ,E 280,2008,Sedan,Yes,Diesel,2.8 Turbo,284500,6,Tiptronic,Rear,4,Left,Silver,12
7683,810,HYUNDAI,Elantra,2016,Sedan,Yes,Petrol,1.8,121840,4,Automatic,Front,4,Left,Blue,12
13178,687,HYUNDAI,Elantra,2010,Sedan,Yes,Petrol,1.6,86660,4,Automatic,Front,4,Left,Silver,4
81539,1935,LEXUS,GX 460,2016,Jeep,Yes,Petrol,4.6,155976,8,Automatic,4x4,4,Left,White,0
49550,0,MERCEDES-BENZ,GL 550,2012,Jeep,Yes,Petrol,5.5,105000,8,Tiptronic,4x4,4,Left,White,12
549,1190,TOYOTA,Tacoma,2014,Sedan,Yes,Petrol,4,238203,6,Automatic,4x4,4,Left,Grey,12
11133,394,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,179381,4,Automatic,Front,4,Left,Black,12
1882,442,TOYOTA,Prius,2017,Sedan,Yes,Hybrid,1.8,47672,4,Automatic,Front,4,Left,White,12
10976,0,MERCEDES-BENZ,C 180,2009,Sedan,No,Petrol,1.8,214500,4,Manual,Rear,4,Left,Black,4
34572,697,HONDA,Civic,2015,Sedan,Yes,Petrol,1.8,67190,4,Automatic,Front,4,Left,White,4
23521,639,BMW,320,2014,Sedan,Yes,Petrol,2.0 Turbo,59000,4,Tiptronic,Rear,4,Left,Black,12
17249,749,HYUNDAI,Sonata,2014,Sedan,Yes,Petrol,2.4,111111,6,Tiptronic,Front,4,Left,White,6
4200,0,MERCEDES-BENZ,C 180,2001,Sedan,No,Petrol,2,307651,4,Manual,Rear,4,Right,Blue,6
28225,934,TOYOTA,RAV 4,2015,Jeep,Yes,Petrol,2.5,73931,4,Automatic,Front,4,Left,Silver,0
3607,781,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,156518,4,Automatic,Front,4,Left,White,12
18033,0,HYUNDAI,Sonata S,2013,Sedan,No,Petrol,1.8,88600,4,Automatic,Front,4,Left,White,6
125,1664,TOYOTA,Tundra,2013,Coupe,Yes,Petrol,5.7,234683,8,Automatic,Rear,4,Left,White,12
10672,640,CHEVROLET,Orlando,2013,Jeep,Yes,Diesel,2,71338,4,Automatic,Front,4,Left,Silver,4
43905,0,MERCEDES-BENZ,GL 450,2009,Jeep,Yes,Petrol,4.4,160000,6,Automatic,4x4,4,Left,Black,6
9408,0,MERCEDES-BENZ,B 170,2007,Sedan,No,Petrol,1.7,142000,4,Tiptronic,Front,4,Right,Silver,8
18660,723,KIA,Cerato,2016,Sedan,Yes,Diesel,1.6,29420,4,Automatic,Front,4,Left,Silver,4
549,585,TOYOTA,Prius,2013,Sedan,Yes,Hybrid,1.8,298248,4,Automatic,Front,4,Left,White,12
18817,0,MINI,Countryman,2011,Hatchback,Yes,Petrol,1.6,123984,4,Automatic,Front,4,Left,Green,8
470,934,NISSAN,Altima,2015,Sedan,Yes,Petrol,2.5,118045,4,Automatic,Front,4,Left,Silver,12
6899,0,SUBARU,Legacy,2004,Sedan,No,Petrol,2.0 Turbo,101000,4,Tiptronic,4x4,4,Right,Silver,6
1960,1172,FORD,Edge,2011,Jeep,Yes,Petrol,3.5,193013,6,Automatic,4x4,4,Left,White,12
20005,707,SSANGYONG,REXTON,2011,Jeep,Yes,Diesel,2,200241,4,Automatic,Front,4,Left,Black,4
11290,0,TOYOTA,Prius,2007,Hatchback,Yes,Hybrid,1.5,297600,4,Automatic,Front,4,Left,Sky blue,6
13799,639,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2,185302,4,Automatic,Front,4,Left,White,4
2979,530,HYUNDAI,Veloster,2013,Sedan,Yes,Petrol,1.6,185570,4,Automatic,Front,4,Left,Black,12
4861,1058,MERCEDES-BENZ,E 350,2012,Sedan,Yes,Diesel,3.5,128202,6,Automatic,Rear,4,Left,Black,12
58172,784,HONDA,Civic,2017,Hatchback,Yes,Petrol,1.5,26166,4,Automatic,Front,4,Left,Black,4
7840,0,CHRYSLER,PT Cruiser,2003,Sedan,Yes,LPG,2,110000,4,Tiptronic,Front,4,Left,Beige,4
53154,891,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2,80737,4,Automatic,Front,4,Left,Blue,4
6272,0,OPEL,Astra 1600,1999,Sedan,No,Petrol,1.6,100000,4,Manual,Front,4,Left,Blue,3
31581,915,HYUNDAI,H1,2014,Minivan,Yes,Diesel,3,114142,4,Automatic,Front,4,Left,Silver,4
42337,0,FORD,Transit,2016,Microbus,No,Diesel,2.2 Turbo,56000,4,Manual,Rear,4,Left,White,4
251,584,HYUNDAI,Elantra,2014,Sedan,Yes,Petrol,1.8,40963,4,Automatic,Front,4,Left,Blue,12
9252,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,546691,4,Automatic,Front,4,Left,Orange,4
8467,1111,HONDA,FIT,2012,Hatchback,No,Hybrid,1.3,60000,4,Variator,Front,4,Right,Black,4
12388,1399,MERCEDES-BENZ,E 350,2010,Sedan,Yes,Diesel,3.5,189530,6,Automatic,4x4,4,Left,Black,12
627,585,TOYOTA,Prius,2013,Hatchback,Yes,Hybrid,1.8,247651,4,Automatic,Front,4,Left,Red,12
45734,1091,HYUNDAI,H1,2016,Universal,Yes,Diesel,2.5,61057,4,Automatic,Front,4,Left,Black,4
19757,0,HYUNDAI,Sonata blue edition,2011,Sedan,Yes,Hybrid,2.4,179200,4,Tiptronic,Front,4,Left,Grey,6
11299,639,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2,54546,4,Automatic,Front,4,Left,Silver,4
862,1249,SUBARU,Forester,2017,Jeep,Yes,Petrol,2.5,74562,4,Automatic,4x4,4,Left,Grey,0
1725,1292,MERCEDES-BENZ,CLS 55 AMG,2016,Sedan,Yes,Petrol,3,49968,6,Automatic,4x4,4,Left,White,12
10976,0,MERCEDES-BENZ,E 220,2003,Sedan,Yes,Diesel,2.2 Turbo,280000,4,Tiptronic,Rear,4,Left,Blue,5
251,1750,TOYOTA,Highlander,2008,Jeep,Yes,Hybrid,3.3,318467,6,Automatic,4x4,4,Left,Blue,12
1568,831,CHEVROLET,Equinox,2011,Jeep,Yes,Petrol,2.4,80000,4,Automatic,Front,4,Left,White,12
11177,502,TOYOTA,Aqua,2013,Hatchback,Yes,Petrol,1.5,133682,4,Automatic,Front,4,Left,White,4
81225,0,BMW,X5,2015,Jeep,Yes,Petrol,3.5 Turbo,59200,6,Tiptronic,4x4,4,Left,Black,12
23138,836,HYUNDAI,Santa FE,2010,Jeep,Yes,Diesel,2,188083,4,Automatic,Front,4,Left,Black,4
10976,0,TOYOTA,Prius,2005,Hatchback,No,Hybrid,1.5,259000,4,Variator,Front,4,Left,White,2
470,586,TOYOTA,Prius,2012,Hatchback,Yes,Hybrid,1.8,373634,4,Automatic,Front,4,Left,White,12
19757,0,VOLKSWAGEN,Jetta,2012,Sedan,Yes,Petrol,2.5,120640,5,Tiptronic,Front,4,Left,Silver,6
81539,1935,LEXUS,GX 460,2016,Jeep,Yes,Petrol,4.6,155976,8,Automatic,4x4,4,Left,White,0
314,1172,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,3.5,132630,6,Automatic,Rear,4,Left,Silver,12
14113,308,TOYOTA,Prius,2014,Jeep,Yes,Hybrid,1.8,339710,4,Automatic,Front,4,Left,White,12
5959,1438,OPEL,Combo,2003,Goods wagon,No,Diesel,1.7,235000,4,Manual,Rear,2,Left,Blue,2
25089,0,TOYOTA,RAV 4,2012,Jeep,No,Petrol,2.5,83500,4,Automatic,4x4,4,Left,Carnelian red,4
16308,585,HYUNDAI,Elantra,2013,Sedan,No,Petrol,1.8,50545,4,Tiptronic,Front,4,Left,Grey,8
6429,1282,CHEVROLET,Captiva,2007,Jeep,Yes,Diesel,2,76198,4,Automatic,Front,4,Left,Silver,4
12544,639,FORD,Focus,2014,Sedan,No,Petrol,2,81000,4,Automatic,Front,4,Left,Grey,0
549,1172,LEXUS,ES 350,2011,Sedan,Yes,Petrol,3.5,229736,6,Automatic,Front,4,Left,Grey,12
7840,4508,BMW,320 M,2001,Universal,No,Petrol,1.9,183000,4,Tiptronic,Rear,4,Right,Black,6
4800,0,AUDI,A6,2002,Sedan,Yes,Petrol,2.7 Turbo,0,6,Automatic,4x4,4,Left,Silver,0
87497,0,KIA,Sportage,2019,Jeep,Yes,Petrol,2.4,0,4,Tiptronic,4x4,4,Left,Grey,6
862,1024,FORD,Escape,2010,Jeep,Yes,Hybrid,2.5,174926,4,Automatic,Front,4,Left,Grey,0
282,1399,LEXUS,RX 450,2010,Jeep,Yes,Hybrid,3.5,311949,6,Automatic,Front,4,Left,Silver,12
16599,531,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,125581,4,Automatic,Front,4,Left,Silver,4
15367,562,FIAT,500,2015,Coupe,No,Petrol,1.4,19000,4,Manual,Front,4,Left,Grey,10
11604,0,MERCEDES-BENZ,C 200,2003,Sedan,No,Diesel,2.2,299000,4,Tiptronic,Rear,4,Left,Silver,0
23207,0,TOYOTA,RAV 4,2010,Jeep,Yes,Petrol,2,167300,4,Variator,4x4,5,Left,Blue,8
42651,0,MERCEDES-BENZ,Sprinter VAN,2007,Minivan,No,Diesel,2.2 Turbo,200000,4,Manual,Rear,4,Left,Silver,2
8781,0,TOYOTA,Ist,2002,Hatchback,No,Petrol,1.5,117000,4,Automatic,4x4,4,Right,Red,4
64463,880,HYUNDAI,Sonata,2018,Sedan,Yes,Petrol,1.6,5187,4,Automatic,Front,4,Left,Grey,4
40,0,TOYOTA,Prius,2010,Sedan,No,Hybrid,1.8,256000,6,Automatic,Front,4,Left,White,1
18503,0,TOYOTA,Prius,2010,Sedan,No,Petrol,1.8,162000,4,Automatic,Front,4,Left,Grey,12
1333,289,FORD,Escape,2008,Jeep,Yes,Hybrid,0.4,349288,4,Automatic,Front,4,Left,Blue,0
35736,777,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,110483,4,Automatic,Front,4,Left,Yellow,4
25638,501,TOYOTA,Aqua,2014,Hatchback,Yes,Petrol,1.5,35000,4,Automatic,Front,4,Left,Orange,4
7213,0,MERCEDES-BENZ,CLK 430,1999,Coupe,Yes,Petrol,4.3,115000,8,Tiptronic,Rear,2,Left,Silver,4
15681,0,TOYOTA,Prius,2010,Hatchback,No,Petrol,1.8,0,4,Automatic,Front,4,Left,Grey,8
5331,0,OPEL,Astra,1997,Goods wagon,No,CNG,1.6,0,4,Manual,Front,4,Left,White,2
11917,753,HYUNDAI,Grandeur,2012,Sedan,Yes,Petrol,2.4,113824,4,Automatic,Front,4,Left,Black,4
8154,1172,LEXUS,IS 350,2011,Sedan,Yes,Petrol,3.5,259066,6,Automatic,4x4,4,Left,Silver,12
7527,0,OPEL,Vectra,2004,Goods wagon,No,Diesel,2.2 Turbo,156000,4,Automatic,4x4,4,Left,Blue,2
18826,528,HYUNDAI,Elantra,2014,Sedan,Yes,Diesel,1.6,111232,4,Automatic,Front,4,Left,White,4
3293,645,LEXUS,CT 200h,2011,Hatchback,Yes,Hybrid,1.8,224267,4,Automatic,Front,4,Left,Silver,0
24462,738,CHEVROLET,Cruze,2017,Sedan,Yes,Petrol,1.4 Turbo,70400,4,Automatic,Front,4,Left,Black,0
392,645,TOYOTA,Prius,2011,Jeep,Yes,Hybrid,1.8,146184,4,Automatic,Front,4,Left,White,12
7840,0,NISSAN,Teana,2003,Sedan,No,Petrol,2.3,145000,6,Automatic,Front,4,Right,Blue,4
15053,645,TOYOTA,Prius,2011,Hatchback,No,Hybrid,1.8,14900,4,Automatic,Front,4,Left,Silver,10
17562,697,HONDA,Civic EX,2015,Coupe,No,Petrol,1.8,58190,4,Automatic,Front,2,Left,Black,6
40889,697,HONDA,Civic,2015,Sedan,Yes,Petrol,1.8,29000,4,Automatic,Front,4,Left,Black,4
11133,1277,HYUNDAI,Santa FE,2018,Sedan,Yes,Petrol,2.4,56150,4,Automatic,Front,2,Left,Blue,12
392,781,VOLKSWAGEN,Jetta,2012,Sedan,Yes,Petrol,2.5,220846,5,Automatic,Front,4,Left,Black,12
17000,584,NISSAN,Fuga,2014,Sedan,No,Petrol,1.8,48000,4,Automatic,Front,4,Left,Grey,4
18503,730,HYUNDAI,Elantra,2016,Sedan,Yes,LPG,1.6,29864,4,Automatic,Front,4,Left,Silver,4
7683,1090,CHEVROLET,Captiva,2008,Jeep,Yes,Diesel,2,67233,4,Automatic,Front,4,Left,Black,4
